_id,id,customer_id_id,car_id_id,amount,date_of_issue,date_of_return,pickup_location
5fa41cc8efd6802e18046668,2511,2511,410,7000,2006-06-24T18:30:00.000Z,2006-07-08T18:30:00.000Z,Store B
5fa41cc8efd6802e18046669,2512,2512,336,3500,2008-04-03T18:30:00.000Z,2008-04-10T18:30:00.000Z,Store C
5fa41cc8efd6802e1804666a,2513,2513,433,7000,2009-01-17T18:30:00.000Z,2009-01-31T18:30:00.000Z,Store C
5fa41cc8efd6802e1804666b,2514,2514,53,3500,2011-09-28T18:30:00.000Z,2011-10-05T18:30:00.000Z,Store C
5fa41cc8efd6802e1804666c,2515,2515,328,3500,2003-07-20T18:30:00.000Z,2003-07-27T18:30:00.000Z,Store B
5fa41cc8efd6802e1804666d,2516,2516,243,7000,2019-08-04T18:30:00.000Z,2019-08-18T18:30:00.000Z,Store A
5fa41cc8efd6802e1804666e,2517,2517,435,7000,2009-04-30T18:30:00.000Z,2009-05-14T18:30:00.000Z,Store D
5fa41cc8efd6802e1804666f,2518,2518,219,3500,2018-07-06T18:30:00.000Z,2018-07-13T18:30:00.000Z,Store C
5fa41cc8efd6802e18046670,2519,2519,379,3500,2005-02-18T18:30:00.000Z,2005-02-25T18:30:00.000Z,Store A
5fa41cc8efd6802e18046671,2520,2520,192,7000,2011-02-11T18:30:00.000Z,2011-02-25T18:30:00.000Z,Store B
5fa41cc8efd6802e18046672,2521,2521,19,3500,2014-12-25T18:30:00.000Z,2015-01-01T18:30:00.000Z,Store C
5fa41cc8efd6802e18046673,2522,2522,152,3500,2012-03-30T18:30:00.000Z,2012-04-06T18:30:00.000Z,Store A
5fa41cc8efd6802e18046674,2523,2523,36,3500,2006-09-15T18:30:00.000Z,2006-09-22T18:30:00.000Z,Store B
5fa41cc8efd6802e18046675,2524,2524,346,3500,2011-08-11T18:30:00.000Z,2011-08-18T18:30:00.000Z,Store A
5fa41cc8efd6802e18046676,2525,2525,44,3500,2008-04-25T18:30:00.000Z,2008-05-02T18:30:00.000Z,Store D
5fa41cc8efd6802e18046677,2526,2526,247,7000,2015-12-06T18:30:00.000Z,2015-12-20T18:30:00.000Z,Store A
5fa41cc8efd6802e18046678,2527,2527,113,7000,2016-03-15T18:30:00.000Z,2016-03-29T18:30:00.000Z,Store D
5fa41cc8efd6802e18046679,2528,2528,166,7000,2018-01-02T18:30:00.000Z,2018-01-16T18:30:00.000Z,Store B
5fa41cc8efd6802e1804667a,2529,2529,179,3500,2002-11-04T18:30:00.000Z,2002-11-11T18:30:00.000Z,Store C
5fa41cc8efd6802e1804667b,2530,2530,397,7000,2017-08-09T18:30:00.000Z,2017-08-23T18:30:00.000Z,Store A
5fa41cc8efd6802e1804667c,2531,2531,500,7000,2001-02-04T18:30:00.000Z,2001-02-18T18:30:00.000Z,Store B
5fa41cc8efd6802e1804667d,2532,2532,351,7000,2007-11-09T18:30:00.000Z,2007-11-23T18:30:00.000Z,Store A
5fa41cc8efd6802e1804667e,2533,2533,15,3500,2014-08-20T18:30:00.000Z,2014-08-27T18:30:00.000Z,Store B
5fa41cc8efd6802e1804667f,2534,2534,10,7000,2015-06-24T18:30:00.000Z,2015-07-08T18:30:00.000Z,Store A
5fa41cc8efd6802e18046680,2535,2535,355,7000,2003-06-19T18:30:00.000Z,2003-07-03T18:30:00.000Z,Store C
5fa41cc8efd6802e18046681,2536,2536,179,3500,2002-07-18T18:30:00.000Z,2002-07-25T18:30:00.000Z,Store A
5fa41cc8efd6802e18046682,2537,2537,246,7000,2005-03-09T18:30:00.000Z,2005-03-23T18:30:00.000Z,Store C
5fa41cc8efd6802e18046683,2538,2538,69,3500,2017-01-09T18:30:00.000Z,2017-01-16T18:30:00.000Z,Store B
5fa41cc8efd6802e18046684,2539,2539,496,7000,2015-11-17T18:30:00.000Z,2015-12-01T18:30:00.000Z,Store C
5fa41cc8efd6802e18046685,2540,2540,127,3500,2016-02-20T18:30:00.000Z,2016-02-27T18:30:00.000Z,Store A
5fa41cc8efd6802e18046686,2541,2541,236,3500,2017-02-27T18:30:00.000Z,2017-03-06T18:30:00.000Z,Store B
5fa41cc8efd6802e18046687,2542,2542,159,7000,2001-10-06T18:30:00.000Z,2001-10-20T18:30:00.000Z,Store A
5fa41cc8efd6802e18046688,2543,2543,500,7000,2001-04-17T18:30:00.000Z,2001-05-01T18:30:00.000Z,Store B
5fa41cc8efd6802e18046689,2544,2544,43,3500,2008-08-29T18:30:00.000Z,2008-09-05T18:30:00.000Z,Store C
5fa41cc8efd6802e1804668a,2545,2545,301,3500,2002-02-08T18:30:00.000Z,2002-02-15T18:30:00.000Z,Store A
5fa41cc8efd6802e1804668b,2546,2546,465,3500,2004-05-21T18:30:00.000Z,2004-05-28T18:30:00.000Z,Store A
5fa41cc8efd6802e1804668c,2547,2547,38,3500,2012-07-25T18:30:00.000Z,2012-08-01T18:30:00.000Z,Store B
5fa41cc8efd6802e1804668d,2548,2548,231,3500,2012-07-24T18:30:00.000Z,2012-07-31T18:30:00.000Z,Store A
5fa41cc8efd6802e1804668e,2549,2549,149,3500,2020-11-07T18:30:00.000Z,2020-11-14T18:30:00.000Z,Store C
5fa41cc8efd6802e1804668f,2550,2550,176,7000,2003-01-05T18:30:00.000Z,2003-01-19T18:30:00.000Z,Store A
5fa41cc8efd6802e18046690,2551,2551,349,3500,2010-02-10T18:30:00.000Z,2010-02-17T18:30:00.000Z,Store C
5fa41cc8efd6802e18046691,2552,2552,34,7000,2007-09-08T18:30:00.000Z,2007-09-22T18:30:00.000Z,Store B
5fa41cc8efd6802e18046692,2553,2553,477,7000,2008-12-29T18:30:00.000Z,2009-01-12T18:30:00.000Z,Store D
5fa41cc8efd6802e18046693,2554,2554,316,3500,2019-03-06T18:30:00.000Z,2019-03-13T18:30:00.000Z,Store B
5fa41cc8efd6802e18046694,2555,2555,117,7000,2009-11-22T18:30:00.000Z,2009-12-06T18:30:00.000Z,Store C
5fa41cc8efd6802e18046695,2556,2556,154,7000,2012-07-17T18:30:00.000Z,2012-07-31T18:30:00.000Z,Store B
5fa41cc8efd6802e18046696,2557,2557,159,7000,2002-01-14T18:30:00.000Z,2002-01-28T18:30:00.000Z,Store C
5fa41cc8efd6802e18046697,2558,2558,163,7000,2015-09-08T18:30:00.000Z,2015-09-22T18:30:00.000Z,Store A
5fa41cc8efd6802e18046698,2559,2559,202,7000,2007-10-04T18:30:00.000Z,2007-10-18T18:30:00.000Z,Store C
5fa41cc8efd6802e18046699,2560,2560,234,7000,2009-08-01T18:30:00.000Z,2009-08-15T18:30:00.000Z,Store A
5fa41cc8efd6802e1804669a,2561,2561,101,7000,2020-02-14T18:30:00.000Z,2020-02-28T18:30:00.000Z,Store D
5fa41cc8efd6802e1804669b,2562,2562,226,7000,2018-08-06T18:30:00.000Z,2018-08-20T18:30:00.000Z,Store C
5fa41cc8efd6802e1804669c,2563,2563,497,7000,2016-12-18T18:30:00.000Z,2017-01-01T18:30:00.000Z,Store C
5fa41cc8efd6802e1804669d,2564,2564,278,7000,2012-03-15T18:30:00.000Z,2012-03-29T18:30:00.000Z,Store D
5fa41cc8efd6802e1804669e,2565,2565,299,7000,2017-09-03T18:30:00.000Z,2017-09-17T18:30:00.000Z,Store A
5fa41cc8efd6802e1804669f,2566,2566,21,3500,2004-03-12T18:30:00.000Z,2004-03-19T18:30:00.000Z,Store C
5fa41cc8efd6802e180466a0,2567,2567,92,3500,2013-09-25T18:30:00.000Z,2013-10-02T18:30:00.000Z,Store D
5fa41cc8efd6802e180466a1,2568,2568,298,7000,2005-03-17T18:30:00.000Z,2005-03-31T18:30:00.000Z,Store B
5fa41cc8efd6802e180466a2,2569,2569,3,7000,2001-07-02T18:30:00.000Z,2001-07-16T18:30:00.000Z,Store B
5fa41cc8efd6802e180466a3,2570,2570,451,7000,2002-12-30T18:30:00.000Z,2003-01-13T18:30:00.000Z,Store D
5fa41cc8efd6802e180466a4,2571,2571,369,3500,2018-11-25T18:30:00.000Z,2018-12-02T18:30:00.000Z,Store C
5fa41cc8efd6802e180466a5,2572,2572,173,7000,2015-08-29T18:30:00.000Z,2015-09-12T18:30:00.000Z,Store B
5fa41cc8efd6802e180466a6,2573,2573,143,7000,2012-09-22T18:30:00.000Z,2012-10-06T18:30:00.000Z,Store B
5fa41cc8efd6802e180466a7,2574,2574,22,3500,2008-09-01T18:30:00.000Z,2008-09-08T18:30:00.000Z,Store C
5fa41cc8efd6802e180466a8,2575,2575,198,3500,2005-01-08T18:30:00.000Z,2005-01-15T18:30:00.000Z,Store C
5fa41cc8efd6802e180466a9,2576,2576,495,7000,2013-07-19T18:30:00.000Z,2013-08-02T18:30:00.000Z,Store D
5fa41cc8efd6802e180466aa,2577,2577,103,3500,2001-05-13T18:30:00.000Z,2001-05-20T18:30:00.000Z,Store B
5fa41cc8efd6802e180466ab,2578,2578,411,3500,2001-10-11T18:30:00.000Z,2001-10-18T18:30:00.000Z,Store A
5fa41cc8efd6802e180466ac,2579,2579,147,7000,2009-12-10T18:30:00.000Z,2009-12-24T18:30:00.000Z,Store C
5fa41cc8efd6802e180466ad,2580,2580,190,3500,2013-03-20T18:30:00.000Z,2013-03-27T18:30:00.000Z,Store D
5fa41cc8efd6802e180466ae,2581,2581,429,3500,2010-12-06T18:30:00.000Z,2010-12-13T18:30:00.000Z,Store C
5fa41cc8efd6802e180466af,2582,2582,122,7000,2014-05-27T18:30:00.000Z,2014-06-10T18:30:00.000Z,Store B
5fa41cc8efd6802e180466b0,2583,2583,365,7000,2006-04-29T18:30:00.000Z,2006-05-13T18:30:00.000Z,Store C
5fa41cc8efd6802e180466b1,2584,2584,314,3500,2007-08-02T18:30:00.000Z,2007-08-09T18:30:00.000Z,Store B
5fa41cc8efd6802e180466b2,2585,2585,326,7000,2015-04-24T18:30:00.000Z,2015-05-08T18:30:00.000Z,Store A
5fa41cc8efd6802e180466b3,2586,2586,374,7000,2014-10-19T18:30:00.000Z,2014-11-02T18:30:00.000Z,Store C
5fa41cc8efd6802e180466b4,2587,2587,159,3500,2001-09-26T18:30:00.000Z,2001-10-03T18:30:00.000Z,Store C
5fa41cc8efd6802e180466b5,2588,2588,158,7000,2012-05-15T18:30:00.000Z,2012-05-29T18:30:00.000Z,Store B
5fa41cc8efd6802e180466b6,2589,2589,369,7000,2018-12-15T18:30:00.000Z,2018-12-29T18:30:00.000Z,Store D
5fa41cc8efd6802e180466b7,2590,2590,370,3500,2008-03-19T18:30:00.000Z,2008-03-26T18:30:00.000Z,Store D
5fa41cc8efd6802e180466b8,2591,2591,104,3500,2005-06-23T18:30:00.000Z,2005-06-30T18:30:00.000Z,Store C
5fa41cc8efd6802e180466b9,2592,2592,250,7000,2019-05-17T18:30:00.000Z,2019-05-31T18:30:00.000Z,Store A
5fa41cc8efd6802e180466ba,2593,2593,423,3500,2018-10-05T18:30:00.000Z,2018-10-12T18:30:00.000Z,Store A
5fa41cc8efd6802e180466bb,2594,2594,369,3500,2018-07-06T18:30:00.000Z,2018-07-13T18:30:00.000Z,Store B
5fa41cc8efd6802e180466bc,2595,2595,186,3500,2017-12-09T18:30:00.000Z,2017-12-16T18:30:00.000Z,Store D
5fa41cc8efd6802e180466bd,2596,2596,288,3500,2017-03-21T18:30:00.000Z,2017-03-28T18:30:00.000Z,Store D
5fa41cc8efd6802e180466be,2597,2597,16,3500,2010-05-21T18:30:00.000Z,2010-05-28T18:30:00.000Z,Store A
5fa41cc8efd6802e180466bf,2598,2598,170,3500,2009-11-17T18:30:00.000Z,2009-11-24T18:30:00.000Z,Store D
5fa41cc8efd6802e180466c0,2599,2599,135,7000,2010-10-09T18:30:00.000Z,2010-10-23T18:30:00.000Z,Store A
5fa41cc8efd6802e180466c1,2600,2600,337,3500,2010-11-02T18:30:00.000Z,2010-11-09T18:30:00.000Z,Store D
5fa41cc8efd6802e180466c2,2601,2601,121,7000,2020-12-06T18:30:00.000Z,2020-12-20T18:30:00.000Z,Store D
5fa41cc8efd6802e180466c3,2602,2602,456,3500,2005-12-09T18:30:00.000Z,2005-12-16T18:30:00.000Z,Store B
5fa41cc8efd6802e180466c4,2603,2603,437,7000,2019-03-25T18:30:00.000Z,2019-04-08T18:30:00.000Z,Store D
5fa41cc8efd6802e180466c5,2604,2604,486,3500,2013-04-17T18:30:00.000Z,2013-04-24T18:30:00.000Z,Store D
5fa41cc8efd6802e180466c6,2605,2605,499,3500,2010-04-20T18:30:00.000Z,2010-04-27T18:30:00.000Z,Store A
5fa41cc8efd6802e180466c7,2606,2606,265,7000,2012-02-10T18:30:00.000Z,2012-02-24T18:30:00.000Z,Store D
5fa41cc8efd6802e180466c8,2607,2607,139,3500,2013-10-18T18:30:00.000Z,2013-10-25T18:30:00.000Z,Store B
5fa41cc8efd6802e180466c9,2608,2608,430,7000,2003-03-14T18:30:00.000Z,2003-03-28T18:30:00.000Z,Store C
5fa41cc8efd6802e180466ca,2609,2609,115,3500,2002-12-08T18:30:00.000Z,2002-12-15T18:30:00.000Z,Store C
5fa41cc8efd6802e180466cb,2610,2610,395,7000,2014-05-24T18:30:00.000Z,2014-06-07T18:30:00.000Z,Store D
5fa41cc8efd6802e180466cc,2611,2611,213,3500,2008-06-17T18:30:00.000Z,2008-06-24T18:30:00.000Z,Store C
5fa41cc8efd6802e180466cd,2612,2612,275,3500,2005-09-20T18:30:00.000Z,2005-09-27T18:30:00.000Z,Store D
5fa41cc8efd6802e180466ce,2613,2613,87,3500,2020-07-02T18:30:00.000Z,2020-07-09T18:30:00.000Z,Store C
5fa41cc8efd6802e180466cf,2614,2614,156,7000,2010-09-06T18:30:00.000Z,2010-09-20T18:30:00.000Z,Store D
5fa41cc8efd6802e180466d0,2615,2615,465,3500,2004-08-01T18:30:00.000Z,2004-08-08T18:30:00.000Z,Store D
5fa41cc8efd6802e180466d1,2616,2616,21,3500,2004-05-17T18:30:00.000Z,2004-05-24T18:30:00.000Z,Store D
5fa41cc8efd6802e180466d2,2617,2617,488,3500,2010-06-06T18:30:00.000Z,2010-06-13T18:30:00.000Z,Store D
5fa41cc8efd6802e180466d3,2618,2618,363,7000,2019-07-27T18:30:00.000Z,2019-08-10T18:30:00.000Z,Store B
5fa41cc8efd6802e180466d4,2619,2619,152,3500,2012-01-28T18:30:00.000Z,2012-02-04T18:30:00.000Z,Store B
5fa41cc8efd6802e180466d5,2620,2620,373,3500,2008-08-05T18:30:00.000Z,2008-08-12T18:30:00.000Z,Store D
5fa41cc8efd6802e180466d6,2621,2621,185,3500,2018-03-12T18:30:00.000Z,2018-03-19T18:30:00.000Z,Store C
5fa41cc8efd6802e180466d7,2622,2622,399,3500,2009-02-12T18:30:00.000Z,2009-02-19T18:30:00.000Z,Store D
5fa41cc8efd6802e180466d8,2623,2623,135,3500,2011-02-03T18:30:00.000Z,2011-02-10T18:30:00.000Z,Store D
5fa41cc8efd6802e180466d9,2624,2624,370,3500,2007-12-29T18:30:00.000Z,2008-01-05T18:30:00.000Z,Store C
5fa41cc8efd6802e180466da,2625,2625,281,3500,2004-04-20T18:30:00.000Z,2004-04-27T18:30:00.000Z,Store B
5fa41cc8efd6802e180466db,2626,2626,61,3500,2014-07-07T18:30:00.000Z,2014-07-14T18:30:00.000Z,Store B
5fa41cc8efd6802e180466dc,2627,2627,146,3500,2020-03-02T18:30:00.000Z,2020-03-09T18:30:00.000Z,Store D
5fa41cc8efd6802e180466dd,2628,2628,196,3500,2016-09-02T18:30:00.000Z,2016-09-09T18:30:00.000Z,Store D
5fa41cc8efd6802e180466de,2629,2629,397,3500,2017-11-10T18:30:00.000Z,2017-11-17T18:30:00.000Z,Store A
5fa41cc8efd6802e180466df,2630,2630,228,7000,2011-07-15T18:30:00.000Z,2011-07-29T18:30:00.000Z,Store B
5fa41cc8efd6802e180466e0,2631,2631,282,3500,2010-08-10T18:30:00.000Z,2010-08-17T18:30:00.000Z,Store D
5fa41cc8efd6802e180466e1,2632,2632,209,3500,2001-11-25T18:30:00.000Z,2001-12-02T18:30:00.000Z,Store B
5fa41cc8efd6802e180466e2,2633,2633,261,7000,2004-04-30T18:30:00.000Z,2004-05-14T18:30:00.000Z,Store D
5fa41cc8efd6802e180466e3,2634,2634,384,7000,2018-12-25T18:30:00.000Z,2019-01-08T18:30:00.000Z,Store D
5fa41cc8efd6802e180466e4,2635,2635,369,3500,2018-06-12T18:30:00.000Z,2018-06-19T18:30:00.000Z,Store A
5fa41cc8efd6802e180466e5,2636,2636,100,7000,2007-09-04T18:30:00.000Z,2007-09-18T18:30:00.000Z,Store D
5fa41cc8efd6802e180466e6,2637,2637,356,7000,2018-08-28T18:30:00.000Z,2018-09-11T18:30:00.000Z,Store B
5fa41cc8efd6802e180466e7,2638,2638,260,7000,2001-05-05T18:30:00.000Z,2001-05-19T18:30:00.000Z,Store B
5fa41cc8efd6802e180466e8,2639,2639,345,7000,2006-05-15T18:30:00.000Z,2006-05-29T18:30:00.000Z,Store D
5fa41cc8efd6802e180466e9,2640,2640,192,3500,2010-10-06T18:30:00.000Z,2010-10-13T18:30:00.000Z,Store A
5fa41cc8efd6802e180466ea,2641,2641,418,3500,2012-05-04T18:30:00.000Z,2012-05-11T18:30:00.000Z,Store C
5fa41cc8efd6802e180466eb,2642,2642,230,7000,2001-09-07T18:30:00.000Z,2001-09-21T18:30:00.000Z,Store A
5fa41cc8efd6802e180466ec,2643,2643,280,3500,2002-12-31T18:30:00.000Z,2003-01-07T18:30:00.000Z,Store B
5fa41cc8efd6802e180466ed,2644,2644,244,3500,2015-01-13T18:30:00.000Z,2015-01-20T18:30:00.000Z,Store B
5fa41cc8efd6802e180466ee,2645,2645,141,7000,2010-06-15T18:30:00.000Z,2010-06-29T18:30:00.000Z,Store C
5fa41cc8efd6802e180466ef,2646,2646,357,3500,2011-07-11T18:30:00.000Z,2011-07-18T18:30:00.000Z,Store C
5fa41cc8efd6802e180466f0,2647,2647,446,7000,2012-08-24T18:30:00.000Z,2012-09-07T18:30:00.000Z,Store C
5fa41cc8efd6802e180466f1,2648,2648,145,3500,2001-09-07T18:30:00.000Z,2001-09-14T18:30:00.000Z,Store D
5fa41cc8efd6802e180466f2,2649,2649,63,3500,2015-04-02T18:30:00.000Z,2015-04-09T18:30:00.000Z,Store D
5fa41cc8efd6802e180466f3,2650,2650,86,3500,2015-02-15T18:30:00.000Z,2015-02-22T18:30:00.000Z,Store B
5fa41cc8efd6802e180466f4,2651,2651,302,3500,2001-07-11T18:30:00.000Z,2001-07-18T18:30:00.000Z,Store A
5fa41cc8efd6802e180466f5,2652,2652,366,3500,2018-12-30T18:30:00.000Z,2019-01-06T18:30:00.000Z,Store C
5fa41cc8efd6802e180466f6,2653,2653,396,3500,2015-05-30T18:30:00.000Z,2015-06-06T18:30:00.000Z,Store A
5fa41cc8efd6802e180466f7,2654,2654,393,3500,2003-08-08T18:30:00.000Z,2003-08-15T18:30:00.000Z,Store C
5fa41cc8efd6802e180466f8,2655,2655,58,3500,2004-05-31T18:30:00.000Z,2004-06-07T18:30:00.000Z,Store B
5fa41cc8efd6802e180466f9,2656,2656,55,3500,2018-10-22T18:30:00.000Z,2018-10-29T18:30:00.000Z,Store C
5fa41cc8efd6802e180466fa,2657,2657,159,7000,2001-07-15T18:30:00.000Z,2001-07-29T18:30:00.000Z,Store B
5fa41cc8efd6802e180466fb,2658,2658,324,3500,2017-12-01T18:30:00.000Z,2017-12-08T18:30:00.000Z,Store B
5fa41cc8efd6802e180466fc,2659,2659,137,3500,2010-10-14T18:30:00.000Z,2010-10-21T18:30:00.000Z,Store D
5fa41cc8efd6802e180466fd,2660,2660,256,3500,2017-09-06T18:30:00.000Z,2017-09-13T18:30:00.000Z,Store C
5fa41cc8efd6802e180466fe,2661,2661,237,3500,2011-12-27T18:30:00.000Z,2012-01-03T18:30:00.000Z,Store A
5fa41cc8efd6802e180466ff,2662,2662,362,7000,2016-12-30T18:30:00.000Z,2017-01-13T18:30:00.000Z,Store D
5fa41cc9efd6802e18046700,2663,2663,256,7000,2017-11-08T18:30:00.000Z,2017-11-22T18:30:00.000Z,Store B
5fa41cc9efd6802e18046701,2664,2664,498,3500,2009-09-16T18:30:00.000Z,2009-09-23T18:30:00.000Z,Store A
5fa41cc9efd6802e18046702,2665,2665,201,3500,2001-07-16T18:30:00.000Z,2001-07-23T18:30:00.000Z,Store C
5fa41cc9efd6802e18046703,2666,2666,45,3500,2010-01-16T18:30:00.000Z,2010-01-23T18:30:00.000Z,Store C
5fa41cc9efd6802e18046704,2667,2667,140,7000,2010-07-09T18:30:00.000Z,2010-07-23T18:30:00.000Z,Store D
5fa41cc9efd6802e18046705,2668,2668,399,3500,2009-01-21T18:30:00.000Z,2009-01-28T18:30:00.000Z,Store D
5fa41cc9efd6802e18046706,2669,2669,99,3500,2010-09-16T18:30:00.000Z,2010-09-23T18:30:00.000Z,Store B
5fa41cc9efd6802e18046707,2670,2670,118,3500,2015-09-17T18:30:00.000Z,2015-09-24T18:30:00.000Z,Store B
5fa41cc9efd6802e18046708,2671,2671,457,3500,2013-04-07T18:30:00.000Z,2013-04-14T18:30:00.000Z,Store B
5fa41cc9efd6802e18046709,2672,2672,65,7000,2017-04-10T18:30:00.000Z,2017-04-24T18:30:00.000Z,Store A
5fa41cc9efd6802e1804670a,2673,2673,467,7000,2014-04-22T18:30:00.000Z,2014-05-06T18:30:00.000Z,Store A
5fa41cc9efd6802e1804670b,2674,2674,6,7000,2007-04-02T18:30:00.000Z,2007-04-16T18:30:00.000Z,Store D
5fa41cc9efd6802e1804670c,2675,2675,280,7000,2003-06-27T18:30:00.000Z,2003-07-11T18:30:00.000Z,Store D
5fa41cc9efd6802e1804670d,2676,2676,213,7000,2008-06-24T18:30:00.000Z,2008-07-08T18:30:00.000Z,Store D
5fa41cc9efd6802e1804670e,2677,2677,1,7000,2010-03-28T18:30:00.000Z,2010-04-11T18:30:00.000Z,Store A
5fa41cc9efd6802e1804670f,2678,2678,421,7000,2016-04-15T18:30:00.000Z,2016-04-29T18:30:00.000Z,Store B
5fa41cc9efd6802e18046710,2679,2679,364,7000,2018-12-24T18:30:00.000Z,2019-01-07T18:30:00.000Z,Store A
5fa41cc9efd6802e18046711,2680,2680,491,3500,2019-05-31T18:30:00.000Z,2019-06-07T18:30:00.000Z,Store B
5fa41cc9efd6802e18046712,2681,2681,180,7000,2016-07-24T18:30:00.000Z,2016-08-07T18:30:00.000Z,Store B
5fa41cc9efd6802e18046713,2682,2682,379,7000,2005-01-26T18:30:00.000Z,2005-02-09T18:30:00.000Z,Store C
5fa41cc9efd6802e18046714,2683,2683,204,7000,2002-12-24T18:30:00.000Z,2003-01-07T18:30:00.000Z,Store B
5fa41cc9efd6802e18046715,2684,2684,453,7000,2002-08-12T18:30:00.000Z,2002-08-26T18:30:00.000Z,Store C
5fa41cc9efd6802e18046716,2685,2685,266,7000,2017-12-27T18:30:00.000Z,2018-01-10T18:30:00.000Z,Store D
5fa41cc9efd6802e18046717,2686,2686,181,7000,2014-08-14T18:30:00.000Z,2014-08-28T18:30:00.000Z,Store B
5fa41cc9efd6802e18046718,2687,2687,244,3500,2014-08-14T18:30:00.000Z,2014-08-21T18:30:00.000Z,Store B
5fa41cc9efd6802e18046719,2688,2688,500,3500,2001-03-08T18:30:00.000Z,2001-03-15T18:30:00.000Z,Store D
5fa41cc9efd6802e1804671a,2689,2689,428,3500,2017-07-07T18:30:00.000Z,2017-07-14T18:30:00.000Z,Store A
5fa41cc9efd6802e1804671b,2690,2690,115,7000,2003-02-15T18:30:00.000Z,2003-03-01T18:30:00.000Z,Store B
5fa41cc9efd6802e1804671c,2691,2691,409,7000,2020-03-18T18:30:00.000Z,2020-04-01T18:30:00.000Z,Store A
5fa41cc9efd6802e1804671d,2692,2692,372,3500,2011-06-23T18:30:00.000Z,2011-06-30T18:30:00.000Z,Store B
5fa41cc9efd6802e1804671e,2693,2693,412,7000,2004-05-11T18:30:00.000Z,2004-05-25T18:30:00.000Z,Store B
5fa41cc9efd6802e1804671f,2694,2694,292,7000,2012-10-30T18:30:00.000Z,2012-11-13T18:30:00.000Z,Store D
5fa41cc9efd6802e18046720,2695,2695,475,7000,2004-10-07T18:30:00.000Z,2004-10-21T18:30:00.000Z,Store D
5fa41cc9efd6802e18046721,2696,2696,445,3500,2019-06-08T18:30:00.000Z,2019-06-15T18:30:00.000Z,Store A
5fa41cc9efd6802e18046722,2697,2697,246,7000,2005-02-03T18:30:00.000Z,2005-02-17T18:30:00.000Z,Store C
5fa41cc9efd6802e18046723,2698,2698,253,3500,2017-06-14T18:30:00.000Z,2017-06-21T18:30:00.000Z,Store C
5fa41cc9efd6802e18046724,2699,2699,83,3500,2008-03-08T18:30:00.000Z,2008-03-15T18:30:00.000Z,Store C
5fa41cc9efd6802e18046725,2700,2700,17,3500,2016-04-15T18:30:00.000Z,2016-04-22T18:30:00.000Z,Store A
5fa41cc9efd6802e18046726,2701,2701,175,3500,2020-01-25T18:30:00.000Z,2020-02-01T18:30:00.000Z,Store A
5fa41cc9efd6802e18046727,2702,2702,258,7000,2005-08-25T18:30:00.000Z,2005-09-08T18:30:00.000Z,Store C
5fa41cc9efd6802e18046728,2703,2703,227,7000,2012-12-17T18:30:00.000Z,2012-12-31T18:30:00.000Z,Store D
5fa41cc9efd6802e18046729,2704,2704,460,7000,2009-05-14T18:30:00.000Z,2009-05-28T18:30:00.000Z,Store C
5fa41cc9efd6802e1804672a,2705,2705,343,3500,2012-07-02T18:30:00.000Z,2012-07-09T18:30:00.000Z,Store C
5fa41cc9efd6802e1804672b,2706,2706,392,3500,2011-02-13T18:30:00.000Z,2011-02-20T18:30:00.000Z,Store D
5fa41cc9efd6802e1804672c,2707,2707,96,3500,2016-09-30T18:30:00.000Z,2016-10-07T18:30:00.000Z,Store A
5fa41cc9efd6802e1804672d,2708,2708,378,7000,2013-04-11T18:30:00.000Z,2013-04-25T18:30:00.000Z,Store B
5fa41cc9efd6802e1804672e,2709,2709,407,3500,2007-06-20T18:30:00.000Z,2007-06-27T18:30:00.000Z,Store B
5fa41cc9efd6802e1804672f,2710,2710,28,7000,2017-11-02T18:30:00.000Z,2017-11-16T18:30:00.000Z,Store D
5fa41cc9efd6802e18046730,2711,2711,11,3500,2005-09-28T18:30:00.000Z,2005-10-05T18:30:00.000Z,Store B
5fa41cc9efd6802e18046731,2712,2712,416,7000,2019-02-01T18:30:00.000Z,2019-02-15T18:30:00.000Z,Store C
5fa41cc9efd6802e18046732,2713,2713,144,7000,2019-02-15T18:30:00.000Z,2019-03-01T18:30:00.000Z,Store B
5fa41cc9efd6802e18046733,2714,2714,83,7000,2008-06-29T18:30:00.000Z,2008-07-13T18:30:00.000Z,Store B
5fa41cc9efd6802e18046734,2715,2715,301,7000,2002-06-30T18:30:00.000Z,2002-07-14T18:30:00.000Z,Store C
5fa41cc9efd6802e18046735,2716,2716,280,3500,2003-05-19T18:30:00.000Z,2003-05-26T18:30:00.000Z,Store D
5fa41cc9efd6802e18046736,2717,2717,428,3500,2017-08-02T18:30:00.000Z,2017-08-09T18:30:00.000Z,Store C
5fa41cc9efd6802e18046737,2718,2718,200,3500,2003-08-28T18:30:00.000Z,2003-09-04T18:30:00.000Z,Store B
5fa41cc9efd6802e18046738,2719,2719,103,7000,2001-03-30T18:30:00.000Z,2001-04-13T18:30:00.000Z,Store C
5fa41cc9efd6802e18046739,2720,2720,202,7000,2007-06-28T18:30:00.000Z,2007-07-12T18:30:00.000Z,Store C
5fa41cc9efd6802e1804673a,2721,2721,456,3500,2005-11-05T18:30:00.000Z,2005-11-12T18:30:00.000Z,Store D
5fa41cc9efd6802e1804673b,2722,2722,38,3500,2012-09-20T18:30:00.000Z,2012-09-27T18:30:00.000Z,Store D
